Total	Review
4	['시간 딱 양도 많고 맛있게 잘 먹었습니다']
5	['점심시간이라 배달은 한시간정도 걸렸지만 친절하게 배달 해주셨어요 리뷰 보니까 양 적다거나 맛이 심심하다는 내용이 있던데 그렇지는 않아요 닭강정 가격대비 양 많은편이고 상자 바닥에 깔려있는 소스 묻혀먹으면 간 잘 맞고 맛있어요 견과류도 적당히 뿌려져있고 간이 세지않아 아이들 간식으로도 좋아보이네요 떡볶이도 중간맵기로 많이 달지않고 맛있게 먹었네요 국물떡볶이니까 모둠튀김 추가해서 드시는거 추천합니다']
5	['이사와서도 일행사랑은 시작합니다']
3	['다른 닭강정에 비해 양념맛이 약해요 맛이 너무 심심해서 다른 양념소스 뿌려먹었어요']
5	['첫주문이였는데 맛있게 먹었습니다 떡볶이 국물이진짜 옛날 학교앞 떡볶이집 생각도 나고  어묵양도 많고 맛있어서 계속 국물 퍼먹었어요 닭강정도 달달하니 맛 좋네요 괜히 리뷰들 평이 좋은게 아니였네요']
5	['떡볶이 떡이 쫄깃쫄깃 맛있고 양념맛도 좋아요닭강정은 겉바속촉달달하고 맛있어요']
1	['리뷰보고 배달료내고 시켰는데 이게 인분이예요 진짜 얼척이 없네요']
4	['오랜만에 시켜먹었는데 여전히 넘 마싯네요 중자인데도 혼자먹으면 좀 많습니당']
5	['배달시간 양호하구요 원래 떡보단 오뎅 더좋아해서 오뎅사리했는데 엄청 많이 넣어주셨어요 맛도 괜찮았구요 강정도 아이들이 맛나다며 먹네요 순대에서 간만 있음 딱인듯요  잘먹었습니다']
5	['너므 맛나게묵느라 싹싹다먹고난후에밀려오는 인증샷없음 담에는 꼭 넘 맛있어요 입맛까탈스런 신랑도맛있데요']
4	['맛은 좋은데 양이 좀 적네요']
5	['리뷰보고 주문했습니다 맛있어요 닭강정도 맛있고 특히 떡볶이중간맛 제가 좋아하는맛이에요 다음에또 주문할게요']
4	['맛잇어요 다음엔 닭강정 시켭먹어여지요']
5	['배달이 무지 빠르고 달강정 넘 맛나요 물론 떡복이도 넘넘 잘 먹었습니다']
5	['사장님 너무 친절하시구 매번 일행에서 시켜먹는데 그동안 배달받으면 먹기 바빠서 리뷰를 제대로 못썼어요 요청사항에 적어놓은거 보시고 감사하다고 문자까지 보내주셔서 저 또한 감동이였습니다  떡볶이 국물 진짜 일품이에요 숟가락으로 퍼묵퍼묵하는데 자극적이지듀 않고 닭강정 또한 진짜 어지간한 치킨집들보다 더 잘하는 집이에요 진짜 이 리뷰 보시면 주문하세요들']
5	['언제나 정말 최고의 맛입니다 매일 먹고 싶은데 그러지 못해 아쉽네요 정말 질리지 않는 맛있는 닭강정 강추에요']
5	['리뷰를 안적어서 연속으로 두개를 적게되네요 볶음밥 해먹으면 맛있어요 방금생각난건데  컵밥메뉴를 시켜서 볶음밥재료로 쓰몀 어떨라나요 담에 해봐야겠어']
5	[' 이제 같은 리뷰를 쓰기도 일주일에 한번은 꼭 먹는듯해요 떡볶이 국물 남은거에다가 스트링치즈에 김가루 넣고 참기름넣어서 볶아먹으면 이것이야 말로 최고']
3	['맛 닭강정의 맛은 약간 매운듯허면서 달달한 맛인데 매운맛이 조금 부족하지만 맛있었어요 고구마도 잘 어울리구요 양 중짜리 사이즈를 시켜서 먹었는데 보통 파는데와 비슷한 영이였습니다 배달 빨라서 좋았어요 분 정도 걸린 것 같아요 배송하시는 분도 친절하셨구요']
4	['배달은 에서 분 역시 빠르구요 맛은 역시 기대를 져버리지 않아요 연속으로 여기서 시켰어요 이번엔 통마늘닭강정 시켰습니다 다만 통마늘이 좀 많네요 대신 마늘을 편으로 만들어서 뿌린후 구운거 이거 마늘 칩이 바삭한게 진짜 맛있네요 개인적으로는 통마늘을 줄이고 편내서 바삭하게 만들었으면 좋았을 듯해요 떡사리 달라하면 주신다니 다음에는 미리 말을 해야겠네요 받자마자 뱃속에 집어넣은 고로 사진은 없습니다 맛집은 잘되야죠 흥하세요']
4	['닭강정은 달달해요 다 먹을때쯤은 너무 단가 싶었지만 맛은 좋았어요 떡볶이 중간맛도 저한텐 매웠지만 쫄깃하고 맛나네요']
4	['맛났었어요 강정과 떡볶이 새로운조합이네요']
5	['일요일이라 영업않하시나 주문하고 조리중 나오길 기다리고 있었네요 언제나 맛있는 일행입니다 떡볶이 순한맛이 저번엔 좀 매웠는데 이번에 딱 맞았는지 매운거 잘 못먹는 둘째가 너무 맛있게 먹었습니다']
5	['아주맛나게 먹는 인입니다']
5	['솔직한답변 따지지도 않고 배달시킵니다제입맛']
5	['닭강정 떡볶이 둘다 넘 맛있어요 또시켜먹을께요']
5	['정말 리뷰안쓰는 사람중에 일인입니다 닭안좋아하는데 냄새땜에 여긴시러라하는 잡냄새 하나도 안나구요 맛있습니다 떡볶이도 배달시키면 실패많이하는데 여기는성공 했습니다 칭찬합니다 맛있게 잘먹었습니다 나중에 또시킬겁니다 사진은 못올리네요 이미먹고 다치워서']
5	['떡볶이도 맛있고 강정도 맛있어요']
5	['강정은 달달했구요 떡볶이 순한 맛 했는데 아이들한테는 딱 이네요']
3	['잘먹엇어요 배달은 쵝앜']
5	['배달도빠르고 강정맛있구요 떡볶이 맛있구요 컵밥이 다른곳에비해 양이엄청 많아서 맛있게 배부르게 잘먹었습니다']
5	['배달 이약간 늦어서 식긴 했지만 사장님이 직접 전화까지 주셔서 너무 감사했어요 늦어서 식어서 배달 낮아야하나 사장님의 친절함에 전화해서 뭐라 하질 못하겠네요  식어도 맛있어용 오늘도 시켜 먹을거에요']
5	['존맛꿀맛 가성비짱이에요']
5	['리뷰 생각도 못하고 맛있게 먹다보니 사진은 못 찍었습니다 잘먹었습니다 맛있는 음식 많이 파세요']
5	['인생맛집 찾았어요 가격도 저렴하고 양도많고 맛도 다 좋습니다']
4	['맛있게 잘먹었네요 울집 맛집등극다먹어버린 인증샷 ']
5	['닭강정 중짜리 치고는 양 많아요 새우튀김은 가격맞추려고 시켰는데 맛있어요']
5	['다 좋은데 고구마튀김이나 단호박튀김이 없는게 아쉽네요 ']
5	['닭강정도 맛있고 떡볶이도 맛있고 자주 이용할꺼같아요 ']
5	['집에있던 녹두전 이랑같이 역시나 저희 입맛 잘먹었습니당']
4	['떡볶이와 닭강정의 조화가 좋았습니다']
5	['이집 닭강정은 뭐랄까 진짜 닭강정느낌이 나서 좋음']
5	['생각나서 시켜먹었어요 맛나요 ']
2	['떡볶이는 밍밍하고 강정은 음']
5	['양이너무많아 두명이서남겻네요 ']
5	['배달은잘못 왔으나 다시 음식받고 먹어보니 아이도잘먹고 맛있네요']
5	['진짜 맛있어요 나중에또 시켜야징']
5	['떡볶이랑 닭강정 맛있어요']
5	['굿굿굿 최고맛번째 먹는데도 역시 기대 이상이네요']
5	['맛잇을듯 많이시켜먹으셈']
3	['떡볶이는 괜찮았는데 닭강정은 양도 작고 감자강정같아요 닭은 얼마없고 감자만']
4	['떡볶이도 맛있고 순살치킨도 맛나게 잘먹었습니다 양도 가격대비 괜찬았구요']
5	['떡볶이가 맛있네요 닭강정은 살짝매콤하면 좋을것같은데 따로선택할수있나 모르겠네용']
5	['언제나 잘 먹고 있네요']
5	['떡볶이랑 치킨먹고싶었는데 마침 딱 메뉴가 있어서 시켰습니다 이정도가격에 이맛이면 진짜 대박이죠 떡볶이는 같이주신 숟가락으로 국물과 떡 또는 국물과 오뎅 같이 떠먹으면 진짜 맛있구요 닭강정은 그냥 두말필요없어요전 진짜맛있게 먹고있어요 사실 먹다말고 리뷰생각나서 쓰는거라 소맥안주에 딱이예요 이 리뷰를 보신다면 망설이지마시고 시키세요']
5	['정말정말정말 최고에요사실 별기대 안했었는데 정말 최근 먹었던 곳 중 단연 등이네요 무엇보다 닭강정']
5	['진짜 너무너무너무 마싯쪙']
5	['오후떡볶이 양엄청많아요 닭강정은최고맛있게먹었엉요']
4	['떡볶이와 치킨을 둘 다 먹고싶었는데 일행떡볶이닭강정이 있고 리뷰 좋길래 한번 시켜봤습니다 닭강정은 대자로 바꿨습니다 배달은 빨리 왔구요 떡복이는 일반적인 떡볶이 맛이었어요 매운맛으로 했는데 제 입에는 덜 매웠어요원래 매운거 잘먹음 닭강정은 맛있었습니다 자주가던 닭강정집이 문을 닫아서 집 앞 닭강정집 먹어봤는데 별로였거든요 그래서 안먹은지 오래됐는데 이제는 달강정 여기서 먹어야겠네요 다만 닭강정에 떡사리도 두세개 있으면 좋겠습니다']
4	['꿀떡세트 괜춘사진을 못 찍었네요']
4	['처음 먹어보는데 맛있어요']
5	['오늘도 시켜먹어야겠네요 닭강정이 진짜 맛있습니다']
5	['바삭바삭한 치킨 너무마시씀 ']
5	['떡볶이 양 실화에요 빠른 배달에 김말이 서비스까지 맛탕도 넉넉히 들어있는 닭강정 너무 맛있어요 재주문의사 퍼센트']
4	['닭강정은 정말 맛있습니다   떡볶이도 맛있는데 다만 원에 비해 양이 너무 적어서 아쉬웠습니다 양을 좀 추가하던지 가격을 낮춰야할 거 같아요 주문시 참고하세요']
3	['떡볶이 인분에원이나하는데 원짜리 컵떡볶이 먹는느낌이네요 떡볶이가 개들어있네요 오뎅은개있네요 닭감정은맛있어요']
5	['자주 시켜먹는 일행입니다 번창하세요']
5	['너무 맛있게 잘 먹었습니다 원래 청양고추를 좋아해 잘게 썰어 곁들여 먹으니 더 꿀맛입니당 서구로 이사와서 신랑도 저도 아직 마음에 드는 닭강정 맛집을 못찾았었는데 자주 시켜먹을게요 맛있는 닭강정 감사합니다 많이파세요']
5	['와우 조합이 예술 떡볶이 제가 찾던 딱 그맛 너무너무 맛있게 먹었습니다']
5	['닭강정 맛있구 고구마도 들어있어 먹는재미도 있네요  컵밥도 맛있었어요']
4	['리뷰보고 첨 시켜봤는데 괜찮네요 다음에 또시키도록 하겠습니다']
5	['닭강정은 재대로 된 닭강정입니다 맛잇네요 떡볶이는 평범합니다']
5	['배달도 빠르고 맛도 좋으네요 달달한 닭강정과 매콤떡볶이 찰떡궁합 강추']
4	['맛있어요 닭강정맛있네요  떡볶이도 제스탈  또 시켰네요 ']
3	['맛있어서 또 시켰어요 양이 모자라 컵밥까지']
4	['맛있 좋은데 생각보다 양이 좀 작은 편이네요']
5	['맛있었어용  또 시켜먹을께영']
4	['후기 만큼 존맛탱은 아니지만 평타는 됩니다']
4	['잘먹었습니다 번창하세요']
5	['떡볶이도 맛있고 감자튀김도 굿 김말이도 맛있어요 계속시켜먹을꺼 같아요']
5	['넘나잘먹고있네요 강정도바삭하고 비싼고구마강정도 넉넉히들어있고 마요컵밥도 맛있어요 튀김은 살짝 아쉽지만 대체적으로 가성비좋고 강정에살도꽤있네요 냄새도 잘안나구요 또주문할의향 있습니다']
5	['배달도 다른곳보다 빨리 갖다주시고 닭강정 맛있어요 떡볶이도 맛있어서 번갈아가며 주문하고 있습니다']
5	['첨주문인데 맛있어요 딸이 좋아하네요']
1	['배달비 받으면서 핸드폰하며 주고 떡볶이는 오뎅몇개있네요']
4	['떡볶이 중간맛 매콤하니 맛있어요 ']
5	['떡볶이가 추억의 맛 강정먹고싶어서 시켰는데 떡볶이에 빠져서 먹었네요 재주문 각']
4	['닭강정 맛있게 잘 먹었어요  또 시켜먹을께요']
5	['닭강정맛집을 찾앗음 인생맛집 리뷰쓰다보니 여기서 월에만번시켜먹엇네용']
4	['닭강정만 시켜먹다가 떡볶이도 처음으로 시켜봤는데요 먹을만합니다 가성비가 좋은것같아요']
4	['맛있었습니다 떡볶이와 닭강정 같이 먹을수 있어서 좋아요']
3	['양은 정말 없네요 순대는 껍질이 너무 질겨요']
5	['진짜 너무 맛있어요 어제시켜먹엇는데 리뷰를 못남겨서 오늘또시켜 먹었어요 튀김은 완전바삭하고 떡볶이 달큰매콤하고 닭강정 진짜 존맛 먹어본 닭요리중에 제일 맛잇어요 강추합니다   전화받으시는 사장님도 친절하시고 배달오신분도 너무나 친절']
4	['떡볶이는 떡 보다 어묵이 너무 많아서 아쉬웠어요 제가 매운 걸 못 먹는데 순한맛은 진짜 안매웠습니다 양도 괜찮았고 맛도 괜찮았어요']
4	['자꾸 생각나는 그맛마싯어요']
3	['달고 맛있었습니다 하지만 가격에 비해 양이 적은 편인 것 같아요 아쉽습니다']
5	['몇 번을 시켜먹어도 늘 만족스럽고 좋습니다 ']
4	['맛있답니다 앞으로더 번창하세요']
2	['배달이 너무 늦었어요 주문했는지 다시 확인할정도로 맛은 그냥 그랬구요 튀김은 너무 그랬습니다 양도 많진 않았구요 다시 시켜먹지는 않을거 같네요']
5	['아직도 안먹어본 사람 없죠']
5	['딸아이가 초인데 닭강정을 좋아해요 떡 추가까지해서 잘 먹었습니다']
5	['맛있었어요 잘 먹었습니다 ']
4	['혼자 먹을거라 욕심안부리고 중자를 시켰습니다 양이많군용']
4	['아이랑 먹는거라서 순한맛 시켰어요 배달도 빨리와서 뜨겁게 먹기도하구 식은후에 먹어도 강정이라 오히려 더 바삭했어요 떡볶이는 어묵추가했는데 양 넉넉했구요 후추가 좀 많이들어간 떡볶이에요 제입에는 괜찮았는데 안맞는분도 계실듯 떡볶이는 아이들과 같이먹기에는 매워요 떡봅이도 강정처럼 매운맛 조절가능했음 더 좋을듯싶어요']
4	['첨으로 주문했는데 맛나고 괸찮네요 닭강정대떡볶이랑 잡채만두 시켰는데 떡볶이 양이 적어서 아쉬웠어요']
5	['이번에도 잘 먹었습니다']
5	['처음 배달해서 먹었는데 맛나네요 다음도 또 이용할꺼에요']
4	['처음 시켜먹었는데 넘 마싯어용 양도 엄청 많구요 욕심부려서 중자말고 대자 시켰는데 남길것같아요  다음엔 떡볶이도 시켜보겠습니다 ']
5	['달달하고 맛있었어요 떡도 맛있고 아몬드와 땅콩도 맛있어요']
4	['그냥 그래용 떡볶이맛이에요']
5	['달콤이라그런지 다른 양념맛은 아니네여 그래도 정말 갓튀긴거 바로앞에서 먹는거처럼 너무 맛났어용 고구마좋아하는데 고구마도 너무 맛나구요 다음엔 식구들 다있을때 떡볶이와 함께 주문해볼게용']
4	['맛있게 잘 먹었어요 배달 별하나 드린건 오토바이 지상출입금지라고 적혀있는데 무시하시고 오셔서 별하나드립니다']
