,Category,Location,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date
915,치킨,강남구 역삼동,BBQ-서초점,손님,시크릿양념치킨/1,양 진짜 많이 줍니다.^^,5,5,5,5,2019년 3월 18일
916,치킨,강남구 역삼동,BBQ-서초점,wl**님,황금올리브（반반）/1,젓가락을 안주시네요.... 손으로만 먹어야하나.. ㅜㅜ,5,5,5,3,2019년 3월 18일
917,치킨,강남구 역삼동,BBQ-서초점,s_**님,황금올리브반반＋크림치즈볼/1,맛있습니다 요새 자주 먹는데 괜찮네요,5,5,5,5,2019년 3월 18일
918,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브닭다리/1,배달이 많이 늦었지만 맛있게먹었습니다 감사합니다,5,5,5,4,2019년 3월 18일
919,치킨,강남구 역삼동,BBQ-서초점,dl**님,극한왕갈비치킨/1,이것은 갈비인가 치킨인가 역시 BBQ!,5,5,5,5,2019년 3월 17일
920,치킨,강남구 역삼동,BBQ-서초점,손님,치킨강정（순살）/1,짱짱맨 역시 비비큐 짱이애욤 순살강정 짜응❤️,5,5,5,5,2019년 3월 17일
921,치킨,강남구 역삼동,BBQ-서초점,gi**님,황금올리브（반반）/1,예상시간보다 배달은 늦었지만 쿠폰으로 저렴하게 잘먹었어요~~~,5,5,5,4,2019년 3월 17일
922,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,할인하길래 시켰는데 너무맛나네요,5,5,5,5,2019년 3월 17일
923,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브속안심/1,잘먹엇습니다 감사합니다,5,5,5,5,2019년 3월 17일
924,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,절맛탱!!!!! 근데 식어서 좀 아쉽ㅠㅠ,4,4,5,3,2019년 3월 17일
925,치킨,강남구 역삼동,BBQ-서초점,ha**님,"황금올리브（반반）/1,치킨무 추가/3",good good good,5,5,5,5,2019년 3월 17일
926,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브닭다리（반반）/1,콜라 1.25L/1",배달시간이 좀 더 빨랐으면 하눈 아쉬움이...,5,5,5,5,2019년 3월 17일
927,치킨,강남구 역삼동,BBQ-서초점,0l**님,황금올리브（반반）/1,정말 오랜만에 주문 좀 식었지만 잘 먹을게요~~ 수고많으세유,5,4,5,4,2019년 3월 17일
928,치킨,강남구 역삼동,BBQ-서초점,bo**님,황금올리브（반반）/1,배달은 한시간이상 걸리지만 쿠폰사용하여 싸게잘먹었습니다,5,4,5,3,2019년 3월 17일
929,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브속안심/1,맛있어요. 반값이라 배달이 오래 걸리긴 해요 ㅠㅠ,5,5,5,5,2019년 3월 17일
930,치킨,강남구 역삼동,BBQ-서초점,ct**님,황금올리브（반반）/1,양념은 다 식어서 오고. 이벤트 때문인지 원래그런건지 다시는 안시킬거에요,2,1,1,2,2019년 3월 17일
931,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브닭다리/1,치즈스틱/1,볼케이노핫소스_한팩/1",하 황금올리부눈 사랑입니댜,4,4,5,5,2019년 3월 17일
932,치킨,강남구 역삼동,BBQ-서초점,mi**님,황금올리브（반반）/1,주말이라 그런지 배달이 좀 늦어지긴 했지만 미리 안내받아 괜찮았어요 4일만에 재주문이라 그런지 지난번 보다 더 맛있게 해 보내주셔 잘먹었어요 자주이용할듯요,5,5,5,5,2019년 3월 17일
933,치킨,강남구 역삼동,BBQ-서초점,au**님,황금올리브（반반）/1,촉촉하고 살도크고 맛잇엇어용ㅎㅎ,5,5,5,5,2019년 3월 17일
934,치킨,강남구 역삼동,BBQ-서초점,pi**님,황금올리브닭다리（반반）/1,역시비비큐존맛탱 서초점ㅎㅎ,5,5,5,5,2019년 3월 17일
935,치킨,강남구 역삼동,BBQ-서초점,du**님,황금올리브속안심/1,순살안심 부드럽고 바삭하고 맛있어요,5,5,5,5,2019년 3월 17일
936,치킨,강남구 역삼동,BBQ-서초점,jj**님,"황금올리브핫윙/1,올치팝（컵）/1,오징어스틱/1",올리브는 항상 옳아요. 배달도 빨라요,5,5,2,4,2019년 3월 17일
937,치킨,강남구 역삼동,BBQ-서초점,yg**님,황금올리브（반반）/1,출출하던 참에 맛나게 잘어습니다,4,5,4,3,2019년 3월 17일
938,치킨,강남구 역삼동,BBQ-서초점,ch**님,황금올리브치킨/1,후라이드 양도 많고 넘 맛있어요~,5,5,5,4,2019년 3월 17일
939,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브닭다리（반반）/1,맛도 좋고 배달도 빠름,5,5,5,5,2019년 3월 17일
940,치킨,강남구 역삼동,BBQ-서초점,손님,,오기까지 한시간이 걸려서 요기요에서 시킨걸 후회했어요^^;; 근데 후라이드는 뜨거운데 양념은 양념 입히느라 원래 식어있는건가요?,4,4,4,3,2019년 3월 17일
941,치킨,강남구 역삼동,BBQ-서초점,ch**님,황금올리브핫윙/1,메너가 좋구요 기름이 조금 많기는한대 좋아요,4,4,4,5,2019년 3월 17일
942,치킨,강남구 역삼동,BBQ-서초점,ny**님,시크릿양념치킨/1,후라이드도 맛있었는데 제 취향엔 양념이 딱이네요 양념인데도 바삭하고 양념도 넉넉하고 너무 맛있어요,5,5,5,5,2019년 3월 17일
943,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,반값할인행사때 먹었는데 저렴한 가격에 잘먹었습니다!,5,5,5,5,2019년 3월 17일
944,치킨,강남구 역삼동,BBQ-서초점,ja**님,황금올리브치킨/1,너무 빨리 와서 깜놀~~ 맛있게 잘 먹었습니다,5,5,4,5,2019년 3월 17일
945,치킨,강남구 역삼동,BBQ-서초점,re**님,,맛나게 잘먹었습니당 ~,5,5,5,5,2019년 3월 17일
946,치킨,강남구 역삼동,BBQ-서초점,of**님,극한왕갈비치킨/1,맛있어요 ~~ 배달도 빨라요,5,5,5,5,2019년 3월 17일
947,치킨,강남구 역삼동,BBQ-서초점,jh**님,황금올리브（반반）/1,반반시켰는대 후라이드는 맛있는대 양념은 맛없음ㅠ,2,2,4,3,2019년 3월 17일
948,치킨,강남구 역삼동,BBQ-서초점,lv**님,황금올리브닭다리（반반）/1,맛있었습니다 다리도 크고 굿,5,5,5,5,2019년 3월 17일
949,치킨,강남구 역삼동,BBQ-서초점,손님,,제 인생 레전드급으로 맛있었던 치킨이었던 거같아요! 너무 맛있어서 머지? 하고 봤더니 비비큐 서초점은 처음이었던 것...! 비비큐후라이드야 원래 맛있었는데 그 와중에 최고였습니다. 닭도 크고! 튀김옷도 완전 맛있고! 양도 많았던 거 같은데 기분탓일까요? 맛있게 잘 먹었습니다!,5,5,5,5,2019년 3월 17일
950,치킨,강남구 역삼동,BBQ-서초점,손님,,자주 먹습니다 맛잇습니다,5,5,5,5,2019년 3월 16일
951,치킨,강남구 역삼동,BBQ-서초점,손님,,자주 먹습니다 맛잇습니다,5,5,5,5,2019년 3월 16일
952,치킨,강남구 역삼동,BBQ-서초점,ky**님,황금올리브（반반）/1,기본은 하니깐 뭐 맛있습니다. 그런데 대박은 콜라가 작음캔 + 1리터가 오네요 ㅎㄷㄷ,4,4,4,3,2019년 3월 16일
953,치킨,강남구 역삼동,BBQ-서초점,mi**님,시크릿양념치킨/1,배달해주시는분도 친절하시고 치킨도 역시 👍,5,5,5,5,2019년 3월 16일
954,치킨,강남구 역삼동,BBQ-서초점,15**님,황금올리브닭다리/1,다른지점도 시켜먹어봤는데 맛 없어서 비비큐에 실망 했었어요 서초점 너무 맛있게 잘 튀겨주셔서 자주 먹어요,5,5,5,5,2019년 3월 16일
955,치킨,강남구 역삼동,BBQ-서초점,mm**님,황금올리브닭다리/1,맛있었어요 자주시켜먹고시퍼여,4,3,5,5,2019년 3월 16일
956,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,배달도 빨랐고 따뜻하게 먹었네요,4,4,4,4,2019년 3월 16일
957,치킨,강남구 역삼동,BBQ-서초점,cj**님,황금올리브（반반）/1,맛있게 먹어서 글 적었습니다,5,5,5,5,2019년 3월 16일
958,치킨,강남구 역삼동,BBQ-서초점,ho**님,황금올리브반반＋코카-콜라 1.25L/1,잘먹었어요~ 배달하신분이 콜라빼먹어서 전화드렸는데 바로 가져다 주셔서 별탈없이 잘먹었습니다~ 치킨조각이 넘 크다는 말을 들어서 작게 해달라고 요청두렸는데 그것도 잘해주셔서 감사두려요~,5,5,5,3,2019년 3월 16일
959,치킨,강남구 역삼동,BBQ-서초점,손님,"황올 왕새우 세트/1,치즈볼＋시즈닝추가/1,순살크래커 소스추가/1",한번도안먹은사람은있어도 한번만먹은사람은없을듯용~~^^,5,5,5,5,2019년 3월 16일
960,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,별기대안하고 할인쿠폰 50프로 적용해서 반반시켰는데 생각보다 맛있어요.,3,4,4,4,2019년 3월 16일
961,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,맛나게 먹었음 담엔 치즈볼도 도전,4,4,3,4,2019년 3월 16일
962,치킨,강남구 역삼동,BBQ-서초점,ta**님,순살크래커/1,배달도 빨리오고 할인쿠폰으로 싸게 잘먹었어요,5,5,5,5,2019년 3월 16일
963,치킨,강남구 역삼동,BBQ-서초점,an**님,황금올리브（반반）/1,진짜 맛있음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 너무비싸서... 가격할인안하면 2만원이 넘어서 기본이 ㅋㅋㅋㅋ,5,5,4,3,2019년 3월 16일
964,치킨,강남구 역삼동,BBQ-서초점,se**님,순살치즐링/1,배달시간 빠르고 맛있어요,4,4,4,4,2019년 3월 16일
965,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브치킨/1,콜라235ml/1",맛있어요!!! 배달도 빨랐습니당,5,5,5,5,2019년 3월 16일
966,치킨,강남구 역삼동,BBQ-서초점,ta**님,황금올리브속안심/1,황금 올리브 안심 너무 맛있어요 먹가 남은건 샐러드에 넣어 먹었어요짱!,5,5,5,5,2019년 3월 16일
967,치킨,강남구 역삼동,BBQ-서초점,to**님,극한왕갈비치킨/1,극한왕갈비치킨 대박!!!!!! 존맛탱~!!!^^ 맛있습니다.,5,5,5,4,2019년 3월 16일
968,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,"BBQ, 서초점에서만 주문합니다.",5,5,5,5,2019년 3월 16일
969,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,BBQ는 서초점 BBQ는 여기,5,5,5,5,2019년 3월 16일
970,치킨,강남구 역삼동,BBQ-서초점,mi**님,황금올리브（반반）/1,배달 시간도 적당했고 양과 맛도 좋았어요,4,4,4,4,2019년 3월 15일
971,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,너무맛씨써요!!배달두 재때유귱,5,5,5,5,2019년 3월 15일
972,치킨,강남구 역삼동,BBQ-서초점,kj**님,황금올리브치킨/1,ㅇ반값할인이라 싸게먹었어요,4,4,4,5,2019년 3월 15일
973,치킨,강남구 역삼동,BBQ-서초점,br**님,황금올리브닭다리/1,할인 행사덕에 자주 먹네요 ㅎㅎㅎ 좋아용,5,4,5,5,2019년 3월 15일
974,치킨,강남구 역삼동,BBQ-서초점,ls**님,황금올리브（반반）/1,반반먹었습니다 맛있었습니다,5,5,4,5,2019년 3월 15일
975,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,진촤 오지고지렷네요 비싼이유가잇어요 기름신선한거 느껴지고 겉에튀김겁나바삭하고 고소하고 닭육즙가득하고 ㅠㅠㅠㅠ 진짜 닭도커서 양이많아가지구 제가겁나 돼지보슨데 1인1닭을못하고 누웟어요 행사해서너무조하조하조하,5,5,5,5,2019년 3월 15일
976,치킨,강남구 역삼동,BBQ-서초점,mk**님,"순살크래커/1,양념소스 추가/1",이벤트기간이라 오래걸릴줄 알고 여유있게 주문했는데 총알배송왔네요! 치킨도 뜨끈뜨끈하고 맛있어요. 감사합니다 :),5,5,5,5,2019년 3월 15일
977,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브속안심/1,자주 시켜 먹는데 맛있어요.,5,5,5,5,2019년 3월 15일
978,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,퍽퍽함...다신안시킬듯 ㅠㅠㅠ,3,3,4,5,2019년 3월 15일
979,치킨,강남구 역삼동,BBQ-서초점,da**님,순살바삭칸/1,지난번엔 순살크래커 이번엔 순살바삭칸 시켜봤어요 미묘하게 느낌이 다르게 맛있네요 배달도 한 시간 안걸렸구요 치킨무 주지 말라고 요청드렸는데 잘 빼주셨더라구요 맛있게 잘 먹었습니다,5,5,4,5,2019년 3월 15일
980,치킨,강남구 역삼동,BBQ-서초점,po**님,황금올리브（반반）/1,잘멋엇습니당 맛잇엇어용,5,5,5,5,2019년 3월 15일
981,치킨,강남구 역삼동,BBQ-서초점,we**님,황금올리브（반반）/1,저번에 빼먹으신 무 다시 요청해서 받았어요 :),5,5,5,5,2019년 3월 15일
982,치킨,강남구 역삼동,BBQ-서초점,ba**님,황금올리브（반반）/1,식어서 왔어요...ㅠㅠ 배송도 1시간 넘게걸림... 이벤트라 이해합니다. 닭을 좀더 바싹 튀겨서 왔으묜 해요. 닭껍질 기름이 들빠짐... 껍질좋아하는데....;; 그래도 서초점이 짱이야! 존맛탱~♡,5,3,5,3,2019년 3월 15일
983,치킨,강남구 역삼동,BBQ-서초점,손님,시크릿양념치킨/1,양념치킨 시켰는데 맛있습니다. ^^,4,4,4,3,2019년 3월 15일
984,치킨,강남구 역삼동,BBQ-서초점,sh**님,황금올리브치킨/1,배송이 좀 늦긴 했지만 요즘 이벤트중이니 이해해야죠~,5,5,5,5,2019년 3월 15일
985,치킨,강남구 역삼동,BBQ-서초점,15**님,황금올리브닭다리/1,미쳣어요 짱맛있음 더맛있어짐,5,5,5,5,2019년 3월 14일
986,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브반반＋크림치즈볼/1,정말 맛있습니다 꼭 드새요,5,5,5,5,2019년 3월 14일
987,치킨,강남구 역삼동,BBQ-서초점,dk**님,황금올리브치킨/1,못먹겠어요..너무 심해요 큰덩어리에 기름에..,1,1,1,5,2019년 3월 14일
988,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브닭다리/1,배달이 엄청 오래걸렸어요,5,5,5,3,2019년 3월 14일
989,치킨,강남구 역삼동,BBQ-서초점,su**님,황금올리브닭다리（반반）/1,맛있어요~~~~~~~~,5,5,5,5,2019년 3월 14일
990,치킨,강남구 역삼동,BBQ-서초점,su**님,황금올리브닭다리（반반）/1,행사있어서 두번째 시켜먹었는데 괜찮네요~^^,5,5,5,5,2019년 3월 14일
991,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,너무늦게오고 식어서왓어요ㅜㅜ 그게참 아쉽네요 비비큐좋아하는데,3,3,3,3,2019년 3월 14일
992,치킨,강남구 역삼동,BBQ-서초점,wa**님,황금올리브핫윙/1,프라이드치킨은 BBQ가 KF*과 함께 최고네요.,5,5,4,5,2019년 3월 14일
993,치킨,강남구 역삼동,BBQ-서초점,30**님,황금올리브치킨/1,배송 엄청 빠르네요~ 바싹하니 맛있어요^^,5,4,5,5,2019년 3월 14일
994,치킨,강남구 역삼동,BBQ-서초점,손님,,맛있었어요!!배달도 빨랐습니다,5,5,5,5,2019년 3월 14일
995,치킨,강남구 역삼동,BBQ-서초점,sh**님,"극한왕갈비치킨/1,오징어스틱/1,콜라 1.25L/1",조금 싱겁네요. 양념이 더 많으면 좋겠습니다.,5,5,5,5,2019년 3월 14일
996,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,우왁 맛있어요 오늘은 정말 핵맛있었습니다 잘먹었습니다~!,5,5,5,5,2019년 3월 13일
997,치킨,강남구 역삼동,BBQ-서초점,손님,순살바삭칸/1,바삭하고 치킨이 맛있어요~,4,4,4,4,2019년 3월 13일
998,치킨,강남구 역삼동,BBQ-서초점,손님,극한왕갈비치킨/1,맥주랑 먹으니까 찰떡! ㅋㅋ 소스두 간두 딱좋네요 넘짜지두않구 ~~ 다만 파가 더많으면 더맛있을꺼 같아요~~~ 은근 치킨먹고 파먹고 하는데 더좋더라구요,5,5,5,5,2019년 3월 13일
999,치킨,강남구 역삼동,BBQ-서초점,so**님,"황금올리브핫윙/1,콜라 1.25L/1",항상 시키는데 먹을때마다 너무 맛있어요^.^,5,5,5,5,2019년 3월 13일
1000,치킨,강남구 역삼동,BBQ-서초점,ba**님,황금올리브（반반）/1,배달빠르고 존맛탱~~~~~♡,5,5,5,5,2019년 3월 13일
1001,치킨,강남구 역삼동,BBQ-서초점,pa**님,황금올리브반반＋크림치즈볼/1,연속이틀째 잘먹었습니다,5,5,5,5,2019년 3월 13일
1002,치킨,강남구 역삼동,BBQ-서초점,pa**님,시크릿양념치킨/1,잘먹었습니다 감사합니다,5,5,5,5,2019년 3월 13일
1003,치킨,강남구 역삼동,BBQ-서초점,손님,극한왕갈비치킨/1,처음먹어봤는데 갈비레오보다 훨씬 낫네요 맛있게먹었습니다,5,5,5,5,2019년 3월 12일
1004,치킨,강남구 역삼동,BBQ-서초점,ha**님,"황금올리브（반반）/1,오리지날포테이토/1",good good good,5,5,5,5,2019년 3월 12일
1005,치킨,강남구 역삼동,BBQ-서초점,ha**님,시크릿양념치킨/1,너무 맛있게 잘 먹었어요,5,5,5,5,2019년 3월 12일
1006,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,항상 따뜻해도 식어도 맛있는 서초점 비비큐인데 오늘 무슨일인지 닭비린내가 심해서 닭 찌찌 부분 한조각은 도저히 못먹구 버렸어요 ㅜㅠ 왜였을까요 상했던건지 별생각을 다해봅니당,3,3,5,4,2019년 3월 12일
1007,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,이상하게 비비큐 배달 하시는 분들만 저희집 현관문을 못여시는거 같아요 ㅜㅜㅎㅎ 전화 소리도 잘안들리고 우여곡절 끝에 받았습니당 ㅎㅎㅎ,4,5,5,2,2019년 3월 12일
1008,치킨,강남구 역삼동,BBQ-서초점,lw**님,황금올리브치킨/1,"조각 부탁드렸는데, 감사합니다. 황올 맛있습니다!",4,4,4,4,2019년 3월 12일
1009,치킨,강남구 역삼동,BBQ-서초점,ka**님,"황금올리브（반반）/1,콜라 1.25L/1",항상 잘 먹고있어요 ~,5,5,5,5,2019년 3월 12일
1010,치킨,강남구 역삼동,BBQ-서초점,jh**님,매달구/1,아 여기 잘함 비비큐 맛집임,5,5,5,5,2019년 3월 12일
1011,치킨,강남구 역삼동,BBQ-서초점,jh**님,순살치즐링/1,이벤트임에도 콜라도 챙겨주고 맛도 있고 굿굿,5,5,5,5,2019년 3월 12일
1012,치킨,강남구 역삼동,BBQ-서초점,jj**님,황금올리브치킨/1,아이들이 먹을거라 치킨조각을 작게 해달라고 부탁드렸는데 알맞은 크기로 보내주시고 치킨이 바삭하고 정말 맛있어요. 배송도 빨리 해주셔서 따끈따끈하게 먹으니 최고에요. 오자마자 애들이 먹느라 바빠서 사진도 못찍었네요.,5,5,5,5,2019년 3월 12일
