,index,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date
820,37,브라더탕수-금천구청점,y1**님,브라더탕수육/1(사이즈 선택(中)),생각햇던탕수육보탄 치킨에가까운것같내요,4,4,4,5,2020년 9월 8일
821,42,브라더탕수-금천구청점,dr**님,김치치즈탕수육/1(사이즈 선택(中)),김피탕 처음 먹어봤는데 맛있더라고요 고기도 두툼하고 약간 달달한 맛이 나는게 김치가 있어서 느끼하지도 않고 잘 터울려요 처음 받았을때 양은 그렇게 많지 않네 생각했는데 먹다보니 은근 배부르더라고요 소스 가지랑 콜라도 같이 왔어요 소스는 찍지 않아도 맛있어요,4,4,3,3,2020년 8월 27일
822,43,브라더탕수-금천구청점,so**님,김치치즈탕수육/1(사이즈 선택(中)),항상 여기서 시켜먹어요 맛나요,4,4,4,3,2020년 8월 19일
823,50,브라더탕수-금천구청점,re**님,"반반탕수육/1(사이즈 선택(小),탕수육 선택(간장탕수육,레몬 탕수육))",탕수육 땡길때 종종시키는 집입니다 바삭하고 고기가 두툼한데 질기지도 않고 맛있어요 이번거는 고기냄새가 살짝 났네요 아주살짝 비가와서 그랬나,4,4,5,5,2020년 8월 5일
824,51,브라더탕수-금천구청점,jd**님,"브라더탕수육/1(사이즈 선택(小),추가 선택(치즈볼 3개 추가,국물떡볶이,허니크림치즈볼 4개))",배달도 빠르고 음식도 맛있었어요,4,4,4,5,2020년 8월 3일
825,65,브라더탕수-금천구청점,mo**님,김치치즈탕수육/1(사이즈 선택(中)),고기양에 비해 김치랑 치즈양이 많이 부족했어요 맛은 나쁘지않았고 배달은 빨랐어요,4,3,4,5,2020년 5월 24일
826,70,브라더탕수-금천구청점,손님,김치치즈탕수육/1(사이즈 선택(中)),처음시켰는데 맛있습니다,4,4,4,4,2020년 5월 15일
827,71,브라더탕수-금천구청점,xo**님,"반반탕수육/1(사이즈 선택(中),탕수육 선택(브라더탕수육,양념탕수육))",고기가 두껍고 씹는 맛이 있어요 다음엔 다른 맛으로 시켜볼깨요,4,4,4,4,2020년 5월 15일
828,84,브라더탕수-금천구청점,li**님,"반반탕수육/1(사이즈 선택(中),탕수육 선택(브라더탕수육,사천탕수육))",맛있었어요 좀 더바삭하게 먹고싶어서 에어프라이기 한번더 돌렸네요,4,4,4,4,2020년 4월 17일
829,91,브라더탕수-금천구청점,sa**님,"김치치즈탕수육/1(사이즈 선택(中),추가 선택(사이다 1.5L 추가,치즈오븐스파게티))",탕수육보단 치킨 느낌 묵은지 치킨 맛있었어요 같이 보내주신 겨자소스랑 먹었는데 진짜 환상조합 또 생각날 것같아요,4,4,5,5,2020년 4월 6일
830,96,브라더탕수-금천구청점,rn**님,"김치치즈탕수육/1(사이즈 선택(大),추가 선택(사이다 1.5L 추가,국물떡볶이))",처음시켯는데 맛있게 잘먹었습니다 근데 국물떡복이가 좀싱겁고 포장이 터져서 그런지 국물이 다 흘러서왔어여 ,4,5,5,1,2020년 3월 17일
831,109,브라더탕수-금천구청점,ya**님,김치치즈탕수육/1(사이즈 선택(中)),처음 먹어봤는데 어디선가 맛 본 거 같은 오묘한 맛 나쁘지는 않은데 그렇다고 아주 맛있는 것은 아니었어요 소스랑 치즈 때문에 탕수육 튀김이 많이 불어 있어서 찍먹 좋아하는 분에겐 비추합니다,4,4,4,5,2020년 2월 28일
832,25,마담순살떡볶이-신림점,ga**님,"나홀로 치킨set/1(떡볶이 맛 선택(매운맛으로 변경),토핑 추가 선택(수제비 추가,오뎅 추가))",맛있었습니다 또시킬게요,4,4,4,4,2021년 7월 19일
833,39,마담순살떡볶이-신림점,st**님,"투움바떡볶이/1(토핑 추가 선택(튀김누룽지 추가),사이드 추가 선택(김말이（3개）추가,고구마튀김（3개）추가,오징어튀김（2개）추가))",좀 배달에서 오래걸린건지 오뎅이너무퍼져서 너무맛이없었고 떡은 소스가 잘안베여있었는데 소스는확실히 맛있긴했어요,4,4,5,4,2021년 7월 14일
834,46,마담순살떡볶이-신림점,sa**님,나홀로 치킨set/1(떡볶이 맛 선택(투움바떡볶이로 변경)),배달이 예상시간보다 늦었지만 맛은 서비스도 많이 주시고 투움바 떡볶이 처음 먹어보는데 완존맛,4,4,4,3,2021년 7월 11일
835,71,마담순살떡볶이-신림점,sk**님,"나홀로 떡볶이/1(떡볶이 맛 선택(아주매운맛으로 변경),토핑 추가 선택(비엔나 추가,파채 추가,단무지 추가),사이드 추가 선택(야끼만두（4개）추가),음료 추가 선택(펩시콜라 500mL 추가)),단무지 추가/1",맛낫어요  양도 많구,4,4,4,4,2021년 6월 29일
836,107,마담순살떡볶이-신림점,ji**님,（NEW） 로제누들분모자set/1(치킨 맛 선택(변경 안함)),맛있게 먹었습니다 제 입맛에는 로제떡볶이가 좀 더 매우면 더 맛있을 것 같은 아쉬움이 있지만 매운거 약하신 분들에겐 딱일 거 같아요,4,3,5,5,2021년 6월 15일
837,8,치킨베이-신림점,sh**님,"한마리 반반 SET（치킨 中 택2＋콜라500mL＋치킨무＋떡사리）/1(뼈 or 순살 선택(순살),치킨 선택(어니언크림치킨,치즈슈프림치킨))",맛있지만 제가 주문을 잘못해서 느끼한 맛으로만 개를 골랐습니다,4,4,5,5,3일 전
838,34,치킨베이-신림점,ky**님,"두마리 SET（치킨 中 택2＋콜라500mL＋치킨무＋떡사리）/1(뼈 or 순살 선택(뼈),치킨 선택 1(후라이드치킨（소금＋머스타드）),치킨 선택 2(간장치킨),사이드 추가선택(콜라 1.25L로 변경,무 추가,찹쌀 치즈볼4개,치즈스틱（자연산치즈） 4개)),무 추가/2,양파 추가/2",식후감 환경지킴이 솔직맛비평가 치즈볼 첨 넘 작음 치킨은 간장양념 충분 후라이드랑 단짠 좋음 다만 닭다리 먹다 핏물이 교환요청 분 소요된다해서 떡만 좀 주워먹고 기다림 제시간에 왔고 튀겨서 바로왔는지 뜨거움기존껀 따뜻정도 첨부터 배달이 이렇게 오면 좋을것같아요 근데 후라이드가 기름이 덜빠진듯 좀 느끼했고 흐름도 끊기고해서 다 못먹고 많이 남김 간장박스도 양념이 새서오고 칭구랑 치킨땡겨서 보다가 타임딜떠서 혹해서 올만에 먹어보려 시켰는데 이래저래 좀 아쉬웠어요,4,4,4,4,2021년 7월 16일
839,76,치킨베이-신림점,li**님,"한마리 반반 SET（치킨 中 택2＋콜라500mL＋치킨무＋떡사리）/1(뼈 or 순살 선택(순살),치킨 선택(허니갈릭치킨,어니언크림치킨))",리뷰 치즈스틱 감사해요 어니언은 처음 시켜봤는데 치킨이 바로 한게 아닌지 안 따뜻하더라구요 갈릭은 따뜻했는데 맛이 예전같지가 않아서 좀 아쉬웠어요 그래도 나중에 다시 한번 더 시켜보려규요,4,4,5,5,2021년 6월 24일
840,77,치킨베이-신림점,ai**님,가성비순살（500g）/1(메뉴 선택(가성비 후라이드)),인분 딱 좋은 분량으로 빠르게 배달왔고 너무 느끼하지도 너무 퍽퍽하지 않게 딱 적당히 좋았습니다,4,4,4,4,2021년 6월 24일
841,91,치킨베이-신림점,ko**님,"가성비순살（500g）/1(메뉴 선택(가성비 허니갈릭)),콜라 1.25L/1,감자튀김/1,떡 추가/1",마늘이 생마늘향이 너무강해 첫끼로 먹고 속이 다뒤집효 다음날고생좀했습니다,4,4,3,4,2021년 6월 15일
842,1,롯데리아-대림역점,tu**님,"치킨버거/1,데리버거/2,DoubleX2세트/1(디저트 변경(선택 포테이토（L）),드링크 변경(선택 사이다（R）))",배달도 빨라 따딧하고 잘 먹여어요,4,4,4,4,2021년 7월 20일
843,3,롯데리아-대림역점,손님,"핫크리스피버거세트/1(디저트 변경(세트 포테이토),드링크 변경(세트 콜라（R）)),오징어링/1,치즈스틱/1",너무 맛있어요 근데 치즈스틱이 발 굳더라구여 어쨋든 맛있게먹었습니다,4,5,5,5,2021년 7월 15일
844,9,롯데리아-대림역점,tu**님,"DoubleX2버거/1,사각새우더블세트/1(디저트 변경(선택 포테이토（L）),드링크 변경(선택 사이다（R）)),핫크리스피버거세트/1(디저트 변경(선택 포테이토（L）),드링크 변경(세트 콜라（R）))",롯대리아 먹고싶을때는 롯떼리앗 백도리아 먹고싶을때는 맥도리아,4,4,4,4,2021년 4월 12일
845,18,롯데리아-대림역점,hi**님,"핫크리스피버거세트/2(디저트 변경(세트 포테이토),드링크 변경(세트 콜라（R）))",맛잇어용 배달료 무료라서 좋앗어욥,4,5,5,5,2021년 3월 24일
846,30,롯데리아-대림역점,le**님,"DoubleX2버거/1(햄버거 토핑 추가(L치즈 토핑)),AZ오리지널/1",음식이 좀 식어서와서 아쉬웠어요 나머진 좋았습니다,4,4,4,4,2021년 1월 27일
847,37,롯데리아-대림역점,bo**님,"T-REX버거/1(햄버거 토핑 추가(슬라이스햄토핑)),새우버거/2",버거 새우버거,4,4,4,5,2020년 12월 21일
848,13,가마로강정-녹두사거리점,yo**님,달콤강정 中/1(토핑 선택(땅콩 O)),생각보다 배달도 빨리왔고 강정도 맛있었어요 새벽이라 벨 누르지 말라달라는 요구도 까먹지않고 응해주셔서 감사했습니다,4,4,4,5,6일 전
849,108,가마로강정-녹두사거리점,ph**님,"달콤강정 大/1(선택(땅콩 X),음료 추가 선택(음료수X),서비스(각무 O))",브라질산인데 가격대비 양이 적고 번째 시켜먹는데 배달비가 저렴한건 아닌데도 여러군데 들렀다 오는지 미지근하게오네요,4,5,3,3,2021년 2월 15일
850,6,BHC-신림역점,ya**님,뿌링클 콤보＋치즈볼/1(변경&추가(뿌링 치즈볼로 변경)),뿌링가루가 넘 적어요,4,5,4,4,4일 전
851,14,BHC-신림역점,ko**님,핫후라이드/1(옵션(콜라1.25L)),맛있고 풍부하고 배달빠늠,4,5,5,5,일주일 전
852,25,BHC-신림역점,re**님,포테킹 후라이드 콤보/1,포테킹에 감자가 별로 없어서 아쉽지만 맛은 있네요,4,5,5,5,2021년 7월 20일
853,39,BHC-신림역점,ni**님,뿌링클/1,맛은 어디까지나 개인 취향인지라 ,4,4,4,5,2021년 7월 18일
854,53,BHC-신림역점,rl**님,뿌링클/1,뿌링클 가루가 좀 적어서 아쉽지만 배달이 빨라요,4,4,4,5,2021년 7월 16일
855,84,BHC-신림역점,mi**님,후라이드 콤보/1,언제나 맛있음 냄새부터가,4,5,5,4,2021년 6월 5일
856,94,BHC-신림역점,at**님,후라이드 반／양념 반/1, 다운 맛 역시 믿고 먹습니다 다만 포장 받으러갔는데 이모님 옆에 여자분 표정이 저 무슨 잘 못한 것 같았어요,4,4,4,,2021년 6월 2일
857,39,피자는여기,lc**님,"햄앤체다갈릭 L/1(엣지,도우 선택(기본)),갈릭디핑 1개/1",리뷰 이벤트 참여한댔는데 반영안됐네여 맛은 있음 배달도 빠르고,4,5,5,5,5일 전
858,94,피자는여기,si**님,"반반피자 M/1(피자 선택(크리스피 페페로니（치즈 밖）,베이컨칩포테이토),엣지,도우 선택(기본),음료 추가선택(없음))",배고파서 사진도 못찍고 다 먹었네요 다들 맛나게 드세요,4,4,4,4,2021년 7월 17일
859,3,교촌치킨-가산디지털점,kj**님,교촌반반오리지날/1,리뷰이벤트 웨지감자가 빠져서 좀 속상했어요,4,5,4,5,2일 전
860,19,교촌치킨-가산디지털점,ka**님,교촌시그니처세트/1(사이드 메뉴(선택안함)),흠 치킨이 좀 딱딱하네요,4,4,5,5,일주일 전
861,33,교촌치킨-가산디지털점,ky**님,교촌레허반반순살/1,복날이라 바빠서 오래 튀긴건지 살코기가 돌댕이 처럼 딱딱했네요,4,3,5,5,2021년 7월 22일
862,36,교촌치킨-가산디지털점,05**님,교촌허니콤보/1,배달도 빨리오고 너무 줗았어요,4,5,3,5,2021년 7월 21일
863,37,교촌치킨-가산디지털점,xj**님,교촌반반윙/1,항상 맛은 좋은데 그와중에 모든지점 배달비오른건 좀,4,5,5,4,2021년 7월 20일
864,53,교촌치킨-가산디지털점,re**님,교촌반반오리지날/1(디핑소스 추가(교촌허니갈릭소스)),맛과양 모두 굿굿 근데 배달이 한시간이상 걸려서 좀 아쉬웠어요,4,5,5,3,2021년 7월 14일
865,89,교촌치킨-가산디지털점,dl**님,"교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）,쫀드칸꽈배기（콘치즈）))",맛있게 잘 먹겠습니다,4,5,5,5,2021년 7월 6일
866,31,한명숙피자치킨,hs**님,"치즈크러스트 고구마 피자/1(사이즈 선택(M),도우 선택(치즈크러스트))",고구마 피자 먹고 싶어서 시켰는데 맛있게 먹엇어요 으로 시키니까 두명에서 딱 적당하게 먹었어요,4,4,4,4,2021년 7월 12일
867,39,한명숙피자치킨,pe**님,"홈4세트（피자M＋훈제치킨반마리）/1(홈메뉴 피자 사이즈 선택(M),홈메뉴 피자선택(불고기 토핑),추가 선택(양념소스 1개 추가))",오늘 처음 시켜봤는데 패키지도 깔끔하고 서비스도 챙겨주시고 너무 좋았습니다,4,4,4,5,2021년 7월 9일
868,52,한명숙피자치킨,hj**님,"치즈크러스트 치즈 피자/1(사이즈 선택(L),도우 선택(치즈크러스트))",콘치즈다른데 비해 작네요 다른데는 두배로 크거든요,4,5,5,4,2021년 6월 27일
869,93,한명숙피자치킨,pj**님,"홈1세트（피자M＋살로만치킨반마리＋스파게티）/1(홈메뉴 피자 사이즈 선택(M),홈메뉴 피자선택(불고기 토핑))",리뷰 전체적으로 맛있어서 나중에 또 먹고 싶습니다 단 개선점은 순살메뉴에 양념순살옵션도 있었으면 합니다 또한 피자는 도우와 치즈 사이가 너무 축축하달까 약간 한국식 피자느낌인건지 미국식 피자를 좋아하는 제 입맛에는 조금 다르게 느껴졌습니다식감 스파게티는 원래 안비벼서 주는게 정석인가요 윗면 치즈가 조금 굳고난뒤 비비려니까 넘 힘들었어요 와이프도 너무 맛있게 잘 먹었다고 합니다 감사합니다,4,4,5,5,2021년 5월 22일
870,52,마라하오-관악점,te**님,"1인분 마라샹궈/1(마라샹궈 맵기 선택(순한맛),공기밥 선택(포함))",순핫맛이긴 했는데 마라샹궈로 볶은 느낌이 아니라 마라탕에 담궜다 건진 느낌 밍밍하고 재료도 볶은거처럼 섞이지 않고 그대로 채에 담궜다 건진거처럼 정갈하게 같은 재료끼리 모여있었어요 배고프고 바빠서 넘겼는데 지금 생각하니 이상하네요 사진은 먹다가 친구 보여주려고 찍은거라 섞은 상태긴 한데 바닥에 남은 소스도 마라탕느낌이었어요,4,3,5,5,2021년 5월 5일
871,81,마라하오-관악점,wi**님,"1인분 마라샹궈/1(마라샹궈 맵기 선택(보통맛),공기밥 선택(포함),사리류 추가선택(팽이버섯 추가))",깔끔하고 맛있어서 자주 시켜먹어요 근데 팽이버섯 추가했는데 안 된 거 같은데요 누락됐다는 평이 자주 보이네요 신경 좀요,4,5,4,5,2021년 2월 21일
872,82,마라하오-관악점,pi**님,"1인분 마라샹궈/1(마라샹궈 맵기 선택(보통맛),공기밥 선택(포함))",마라하오 샹궈의맛은 언제나 최고의맛 양은가격에비해 너무 적어요솔직히 가격에 맞게 양도 맟춰주세요 ,4,5,3,5,2021년 2월 18일
873,89,마라하오-관악점,ib**님,"대한민국 NO.1 마라탕 1人/1(맛 선택(보통맛),고기 추가 선택(소고기 추가),소스&반찬 추가 선택(마장소스 추가)),1人 마라샹궈/1(맛 선택(매운맛),사리 추가 선택(밀떡추가,순대튀김 추가)),새우 볶음밥/1,튀긴꽃빵（찜조리 불가능）/1,치즈볼 6pcs/1",소고기 추가했는데 추가 안되서 왔어요 전화통화도 안되시고 맛은 좋아요 근데 주문이 누락되서 아쉽습니다,4,5,5,4,2021년 1월 23일
874,94,마라하오-관악점,손님,바삭바삭누룽지 마라탕/1(맛 선택(보통맛)),전에 비해 양이 전체적으로 줄었네요 이젠 분모자도 안 들어가 있고 푸주랑 당면 양도 확 줄었어요 늘어난 건 숙주밖에 없네요 숙주가 반이라 놀랐습니다 누룽지도 개 정도 주셨는데 개로 줄었어요 한 조각에 원인 누룽지라니 쿨피스 서비스도 이제 끝났나봐요 평소 즐겨먹던 곳이 변해서 쫌 아쉽네요,4,5,4,5,2021년 1월 6일
875,99,마라하오-관악점,s-**님,"마라탕＋분모자당면 1人/1(맛 선택(순한맛),사리 추가 선택(건두부（푸주）추가,소고기 추가))",순한맛시키면 대부분 살짝얼얼하던데 너무매웠어요 맵찔이라 얼굴빨개지면서 먹었네요 분모자는 많은편이에요,4,4,4,5,2020년 12월 30일
876,100,마라하오-관악점,na**님,"대한민국 NO.1 마라탕 1人/1(맛 선택(보통맛),고기 추가 선택(소고기 추가))",좀식어서 왔지만 맛있네요,4,5,5,5,2020년 12월 30일
